x,y,yaw,curvature,speed
40.899652,34.37143,1.64072,0.014889,3.0
40.88923,34.517946,1.641883,0.001021,3.0
40.878719,34.665404,1.641203,0.01011,3.0
40.868323,34.814402,1.640645,0.002505,2.991
40.857771,34.964827,1.641058,0.002977,2.982
40.847058,35.116552,1.642456,0.015343,2.933
40.835932,35.269056,1.645738,0.027494,2.842
40.824086,35.422507,1.650269,0.031421,2.714
40.811441,35.576577,1.654768,0.026869,2.567
40.798126,35.730934,1.660066,0.041664,2.402
40.783847,35.884864,1.668597,0.068803,2.228
40.767977,36.038217,1.679735,0.076086,2.039
40.750454,36.190182,1.692304,0.088476,1.879
40.731067,36.340489,1.707802,0.115941,1.747
40.709189,36.489491,1.725088,0.113274,1.644
40.684858,36.637598,1.744202,0.141391,1.552
40.657466,36.784773,1.768251,0.17983,1.475
40.626177,36.930916,1.798496,0.224907,1.41
40.590047,37.075725,1.834564,0.258373,1.357
40.548412,37.21887,1.875721,0.293891,1.316
40.500622,37.359846,1.922795,0.338178,1.289
40.445816,37.498199,1.97649,0.382431,1.27
40.383079,37.633508,2.036489,0.423225,1.258
40.311995,37.764479,2.104127,0.483917,1.251
40.231638,37.890014,2.179118,0.522807,1.249
40.14186,38.008777,2.260256,0.566836,1.249
40.04249,38.119443,2.346512,0.592146,1.249
39.933771,38.220934,2.437114,0.625538,1.254
39.816046,38.311914,2.531442,0.641053,1.263
39.689955,38.391397,2.627172,0.638781,1.279
39.555737,38.459035,2.721189,0.611384,1.307
39.414538,38.514524,2.811521,0.577609,1.352
39.267199,38.55789,2.897288,0.53803,1.418
39.11455,38.589306,2.976527,0.479331,1.52
38.957698,38.609447,3.046689,0.40865,1.661
38.797504,38.619486,3.106858,0.341978,1.828
38.634644,38.620673,-3.127526,0.258992,2.03
38.469862,38.614877,-3.090179,0.195412,2.253
38.303884,38.603652,-3.06056,0.16211,2.458
38.137985,38.587925,-3.036331,0.129058,2.642
37.9726,38.568651,-3.018682,0.083216,2.79
37.808256,38.547192,-3.007869,0.0472,2.895
37.645192,38.524606,-3.002824,0.013815,2.969
37.482814,38.501739,-3.001253,0.00532,3.0
37.321195,38.478836,-3.001095,0.003442,3.0
37.161307,38.456269,-3.001095,0.003508,3.0
37.00282,38.433808,-3.000757,0.000688,3.0
36.845445,38.411487,-3.001673,0.012242,3.0
36.688401,38.389525,-3.004506,0.023423,3.0
36.530985,38.368107,-3.007431,0.013376,3.0
36.372746,38.34692,-3.008892,0.004967,3.0
36.213465,38.325723,-3.009115,0.002161,3.0
36.054194,38.304471,-3.009555,0.007665,3.0
35.895584,38.283505,-3.011177,0.012484,3.0
35.735751,38.262704,-3.013335,0.014299,3.0
35.574913,38.242149,-3.015735,0.015332,3.0
35.413314,38.221907,-3.018737,0.021568,3.0
35.251476,38.202212,-3.021625,0.01393,3.0
35.090064,38.18294,-3.023484,0.008926,3.0
34.929071,38.163955,-3.024712,0.006236,3.0
34.76922,38.145268,-3.02564,0.005262,3.0
34.609475,38.12673,-3.026301,0.002936,3.0
34.449007,38.108186,-3.026106,0.005356,3.0
34.289097,38.089565,-3.025453,0.002739,3.0
34.129851,38.070951,-3.024419,0.010187,3.0
33.971238,38.052149,-3.022164,0.018007,3.0
33.812634,38.032886,-3.019425,0.016324,3.0
33.654459,38.013256,-3.017576,0.006877,3.0
33.497063,37.993548,-3.017103,0.000956,3.0
33.339956,37.9739,-3.017367,0.002387,3.0
33.183631,37.95441,-3.016876,0.008698,3.0
33.028401,37.934841,-3.015482,0.009085,3.0
32.873684,37.915114,-3.0135,0.01633,3.0
32.719294,37.895029,-3.011241,0.012667,3.0
32.564995,37.874646,-3.008727,0.019687,3.0
32.411174,37.853847,-3.00601,0.015152,3.0
32.256308,37.832535,-3.00374,0.013841,3.0
32.099654,37.810629,-3.001228,0.017857,3.0
31.941164,37.788007,-2.998218,0.019688,3.0
31.780532,37.764559,-2.995936,0.008576,3.0
31.617532,37.740532,-2.99498,0.003116,3.0
31.452695,37.716147,-2.995092,0.004401,3.0
31.286764,37.691725,-2.995886,0.005053,3.0
31.119546,37.667258,-2.997078,0.009036,3.0
30.951242,37.642896,-2.998447,0.007109,3.0
30.782728,37.618712,-2.999105,0.000636,3.0
30.61486,37.594639,-2.999318,0.001885,3.0
30.447842,37.570742,-2.99986,0.004554,3.0
30.281592,37.547085,-3.000694,0.005389,3.0
30.116376,37.523728,-3.001372,0.002713,3.0
29.952112,37.50058,-3.001225,0.004486,3.0
29.787456,37.477252,-3.000534,0.003841,3.0
29.623181,37.453871,-2.99995,0.003199,3.0
29.45915,37.430437,-2.999283,0.00486,3.0
29.295568,37.406931,-2.998877,3.8e-05,3.0
29.132152,37.383449,-2.998798,0.000916,3.0
28.968713,37.359939,-2.998804,0.000986,3.0
28.805891,37.336544,-2.998254,0.007691,3.0
28.643612,37.313017,-2.996921,0.008537,3.0
28.481214,37.289242,-2.996104,0.001438,3.0
28.319317,37.2655,-2.995469,0.006295,3.0
28.15685,37.241504,-2.994565,0.004684,3.0
27.992774,37.217141,-2.993895,0.003403,3.0
27.826989,37.192427,-2.993455,0.001864,3.0
27.659109,37.167347,-2.993455,0.00183,3.0
27.490077,37.142149,-2.993673,0.000728,3.0
27.319917,37.116805,-2.993858,0.001417,3.0
27.148706,37.091347,-2.994654,0.007812,3.0
26.978019,37.066202,-2.995541,0.002457,3.0
26.807749,37.041193,-2.996774,0.01197,3.0
26.63898,37.016757,-2.998394,0.007052,3.0
26.473181,36.992953,-2.99949,0.006015,3.0
26.310309,36.969735,-3.000197,0.002524,3.0
26.151354,36.947142,-3.000358,0.000589,3.0
