x,y,yaw,curvature,speed
-11.760689,-3.250819,-0.494363,0.080473,2.754
-11.624705,-3.32302,-0.481121,0.090936,2.705
-11.488156,-3.393091,-0.465274,0.116684,2.674
-11.35204,-3.459907,-0.445209,0.14699,2.655
-11.214893,-3.523481,-0.421459,0.168369,2.649
-11.077488,-3.582995,-0.395069,0.183619,2.644
-10.939359,-3.638377,-0.366789,0.193938,2.644
-10.798702,-3.690097,-0.336657,0.207843,2.649
-10.655347,-3.737776,-0.305052,0.209164,2.694
-10.508446,-3.781493,-0.2726,0.214604,2.784
-10.358331,-3.820809,-0.239827,0.208672,2.913
-10.205754,-3.855511,-0.210053,0.171333,3.077
-10.050258,-3.88649,-0.185484,0.13998,3.241
-9.893172,-3.914165,-0.164779,0.119104,3.362
-9.733789,-3.939115,-0.146826,0.104553,3.433
-9.573607,-3.961425,-0.130201,0.102056,3.425
-9.414287,-3.980951,-0.114685,0.091774,3.311
-9.256902,-3.997906,-0.101301,0.076584,3.118
-9.100449,-4.012852,-0.090184,0.064832,2.854
-8.945069,-4.026105,-0.080439,0.060541,2.568
-8.791882,-4.037727,-0.07139,0.057563,2.318
-8.641825,-4.047791,-0.061358,0.076198,2.106
-8.494793,-4.055978,-0.048062,0.104312,1.93
-8.349852,-4.061835,-0.031541,0.122815,1.815
-8.205924,-4.065093,-0.011955,0.148848,1.739
-8.062442,-4.065271,0.011594,0.177642,1.7
-7.917994,-4.061754,0.041994,0.244926,1.683
-7.774093,-4.053155,0.081835,0.31134,1.672
-7.632615,-4.038348,0.13257,0.397398,1.669
-7.492084,-4.015548,0.19485,0.470688,1.667
-7.351348,-3.982839,0.2642,0.491536,1.667
-7.212057,-3.939794,0.338243,0.526069,1.671
-7.075891,-3.885944,0.415894,0.533306,1.681
-6.943556,-3.821209,0.495304,0.539493,1.721
-6.814894,-3.744948,0.574615,0.525546,1.78
-6.691865,-3.658239,0.65137,0.49332,1.852
-6.574672,-3.56181,0.719194,0.396162,1.961
-6.461247,-3.4563,0.776176,0.346051,2.109
-6.353217,-3.344402,0.827449,0.31811,2.267
-6.251959,-3.228626,0.87186,0.255267,2.384
-6.155147,-3.108737,0.907197,0.205198,2.471
-6.062782,-2.986677,0.934275,0.148224,2.535
-5.973814,-2.86341,0.952868,0.096665,2.565
-5.887827,-2.740534,0.962829,0.034882,2.559
-5.802559,-2.617319,0.963218,0.030057,2.512
-5.717674,-2.495822,0.957103,0.053244,2.453
-5.633639,-2.377522,0.946018,0.099643,2.426
-5.548991,-2.261913,0.927645,0.156213,2.399
-5.462157,-2.148712,0.902925,0.192004,2.354
-5.373384,-2.039287,0.873268,0.227514,2.315
-5.281554,-1.933215,0.841157,0.229826,2.268
-5.186604,-1.830423,0.808787,0.2346,2.205
-5.089353,-1.731805,0.774487,0.264778,2.128
-4.991082,-1.639121,0.739376,0.251886,2.028
-4.891161,-1.551065,0.70649,0.239262,1.923
-4.788888,-1.466561,0.674489,0.243049,1.84
-4.68431,-1.38567,0.642742,0.237936,1.771
-4.577969,-1.308621,0.609679,0.268771,1.711
-4.470941,-1.236644,0.572646,0.306449,1.666
-4.363286,-1.170213,0.532032,0.336938,1.635
-4.255327,-1.109723,0.488907,0.356766,1.628
-4.146145,-1.054697,0.442275,0.399499,1.628
-4.033798,-1.004816,0.390757,0.440056,1.638
-3.918735,-0.961018,0.331142,0.531445,1.684
-3.801619,-0.924992,0.263672,0.566277,1.75
-3.682116,-0.897141,0.196941,0.516564,1.701
-3.559812,-0.876745,0.139951,0.397172,1.612
-3.433309,-0.862091,0.095376,0.304619,1.522
-3.302721,-0.85215,0.059866,0.237761,1.432
-3.167324,-0.846149,0.031222,0.186282,1.332
-3.026984,-0.843538,0.012886,0.080242,1.197
-2.884622,-0.842505,0.00857,0.018191,1.041
-2.740041,-0.841079,0.023357,0.184501,1.0
-2.593883,-0.835713,0.06154,0.34221,1.0
-2.449242,-0.823161,0.103814,0.317039,1.0
-2.341326,-0.8094,0.159246,0.908132,1.0
-2.2715,-0.794614,0.290827,4.675244,1.0
-2.240016,-0.779076,0.923731,51.151705,1.051
-2.24793,-0.76342,2.641627,22.638919,1.158
-2.29578,-0.748615,2.94963,2.517916,1.285
-2.380769,-0.737602,3.062337,0.810964,1.412
-2.502937,-0.732162,3.136094,0.491584,1.539
-2.661519,-0.736058,-3.076982,0.420055,1.667
